commit_id,timestamp,author_id,files_changed,modules_touched,lines_added,lines_deleted,complexity_score,branch,commit_message_category,author_experience_score,total_lines_changed,code_churn_window
CMT_02682,2025-03-24 00:35:15.761763,ENG_00,4,"MOD_048,MOD_038,MOD_033,MOD_078",288,158,0.9211529712999068,feature,cleanup,0.6995523652371193,446,29103.0
CMT_02683,2025-03-24 06:16:37.250351,ENG_06,10,"MOD_022,MOD_003,MOD_045,MOD_017,MOD_072,MOD_073",131,216,0.6454156985097415,feature,feature,0.8362953885525239,347,28945.0
CMT_02684,2025-03-24 11:31:42.973431,ENG_01,11,"MOD_005,MOD_073,MOD_007,MOD_020",870,43,0.43065158748113,main,infra,0.5328423680532683,913,28816.0
CMT_02685,2025-03-24 15:08:20.382279,ENG_11,7,"MOD_041,MOD_052,MOD_054",372,104,0.6178702351896365,integration,bugfix,0.528134519663745,476,28900.0
CMT_02686,2025-03-24 20:11:54.833838,ENG_17,8,"MOD_024,MOD_053,MOD_043,MOD_048,MOD_038,MOD_006",64,211,0.7137773622548413,main,infra,0.31927641031369425,275,28454.0
CMT_02687,2025-03-24 21:28:28.234305,ENG_09,5,"MOD_069,MOD_042,MOD_038,MOD_064,MOD_062",420,79,0.5741461566753637,feature,infra,0.8375644245395653,499,28900.0
CMT_02688,2025-03-25 02:51:40.089558,ENG_18,4,"MOD_063,MOD_032,MOD_007",510,121,0.4237466849898317,integration,feature,0.6247044214615365,631,28860.0
CMT_02689,2025-03-25 05:01:33.677580,ENG_19,15,"MOD_043,MOD_071,MOD_074,MOD_060,MOD_042,MOD_051,MOD_066",688,22,0.5323283877543081,main,feature,0.7319258595614149,710,28806.0
CMT_02690,2025-03-25 07:12:31.353708,ENG_01,5,"MOD_078,MOD_032,MOD_049",395,89,0.5385199037050792,main,feature,0.5328423680532683,484,28681.0
CMT_02691,2025-03-25 08:30:22.135834,ENG_10,1,MOD_074,185,127,0.49432999805249594,feature,refactor,0.6553191135654426,312,28988.0
CMT_02692,2025-03-25 11:09:54.597323,ENG_10,1,MOD_009,294,0,0.5781402998936019,integration,infra,0.6553191135654426,294,28698.0
CMT_02693,2025-03-25 13:48:54.627860,ENG_07,7,"MOD_028,MOD_070,MOD_079,MOD_071,MOD_044,MOD_019",493,383,0.47132265960487074,main,bugfix,0.2715109375833175,876,29314.0
CMT_02694,2025-03-25 17:26:54.983397,ENG_16,5,"MOD_048,MOD_063",230,37,0.37020828652664595,main,refactor,0.6007409054297076,267,28366.0
CMT_02695,2025-03-25 18:58:19.065131,ENG_07,4,"MOD_009,MOD_070,MOD_074,MOD_044",516,314,0.6654398433694929,integration,bugfix,0.2715109375833175,830,29102.0
CMT_02696,2025-03-25 20:30:57.682172,ENG_01,15,"MOD_051,MOD_019,MOD_058,MOD_043,MOD_079,MOD_068,MOD_010",45,184,0.8433109006319085,integration,cleanup,0.5328423680532683,229,28861.0
CMT_02697,2025-03-26 00:50:59.753036,ENG_10,5,"MOD_058,MOD_049,MOD_009,MOD_005,MOD_031",562,258,0.8214732753471762,integration,bugfix,0.6553191135654426,820,29676.0
CMT_02698,2025-03-26 01:52:51.422291,ENG_04,2,MOD_038,303,218,0.6531752944823727,main,bugfix,0.9058289095316346,521,29495.0
CMT_02699,2025-03-26 07:23:31.656121,ENG_07,17,"MOD_052,MOD_007,MOD_057,MOD_027,MOD_024,MOD_067,MOD_026",73,124,0.6124305600013205,feature,refactor,0.2715109375833175,197,29310.0
CMT_02700,2025-03-26 14:56:37.333346,ENG_10,5,"MOD_018,MOD_039,MOD_069",5,239,0.31725707678437876,main,bugfix,0.6553191135654426,244,28914.0
CMT_02701,2025-03-26 18:21:29.047250,ENG_14,8,"MOD_046,MOD_031,MOD_037,MOD_065",553,243,0.6513400821040727,integration,infra,0.22582895850719947,796,29625.0
CMT_02702,2025-03-27 01:34:00.880269,ENG_05,17,"MOD_039,MOD_016,MOD_059,MOD_079,MOD_027,MOD_019",522,142,0.6489535934833391,integration,bugfix,0.7036908057665808,664,29178.0
CMT_02703,2025-03-27 02:21:12.398093,ENG_07,2,"MOD_059,MOD_061",389,243,0.9733053150812898,feature,infra,0.2715109375833175,632,29421.0
CMT_02704,2025-03-27 02:41:49.577761,ENG_01,4,"MOD_037,MOD_050,MOD_062",528,318,0.4680208108180335,feature,cleanup,0.5328423680532683,846,29942.0
CMT_02705,2025-03-27 08:28:05.001433,ENG_07,13,"MOD_018,MOD_004,MOD_072,MOD_049,MOD_079,MOD_016",556,0,0.4638185612606739,main,cleanup,0.2715109375833175,556,30138.0
CMT_02706,2025-03-27 14:33:22.422735,ENG_11,12,"MOD_049,MOD_007,MOD_067,MOD_062,MOD_006",478,323,0.5678214625696829,main,cleanup,0.528134519663745,801,30461.0
CMT_02707,2025-03-27 21:18:02.500075,ENG_12,19,"MOD_020,MOD_012,MOD_033,MOD_018,MOD_041,MOD_013,MOD_023",201,0,0.8794613638531612,main,feature,0.21808135524734812,201,29747.0
CMT_02708,2025-03-27 21:45:18.849213,ENG_05,12,"MOD_001,MOD_048,MOD_018,MOD_019,MOD_055",607,29,0.5588906439276088,integration,infra,0.7036908057665808,636,29643.0
CMT_02709,2025-03-28 03:58:13.772396,ENG_01,5,"MOD_075,MOD_040,MOD_050,MOD_006",507,0,0.5011027458495475,integration,feature,0.5328423680532683,507,29544.0
CMT_02710,2025-03-28 06:58:58.087901,ENG_11,6,"MOD_004,MOD_053,MOD_040",300,287,0.606070320906396,main,bugfix,0.528134519663745,587,29488.0
CMT_02711,2025-03-28 09:24:34.211722,ENG_13,13,"MOD_006,MOD_067,MOD_070,MOD_041,MOD_025",5,340,0.26537136836258457,feature,bugfix,0.20271491706435024,345,29039.0
CMT_02712,2025-03-28 10:47:37.300657,ENG_01,3,"MOD_019,MOD_058",429,83,0.6303139961680227,main,infra,0.5328423680532683,512,29534.0
CMT_02713,2025-03-28 18:45:42.554404,ENG_10,10,"MOD_079,MOD_014,MOD_052,MOD_058,MOD_048",459,234,0.1355930402190612,integration,refactor,0.6553191135654426,693,28863.0
CMT_02714,2025-03-28 19:16:16.065776,ENG_01,6,"MOD_066,MOD_053,MOD_006",931,94,0.3737239739574935,feature,infra,0.5328423680532683,1025,28911.0
CMT_02715,2025-03-29 01:53:13.896597,ENG_09,7,"MOD_032,MOD_057,MOD_045,MOD_029",499,327,0.6742574727482276,integration,refactor,0.8375644245395653,826,29150.0
CMT_02716,2025-03-29 07:00:11.336339,ENG_12,4,"MOD_073,MOD_072",179,106,0.5090254961075245,integration,bugfix,0.21808135524734812,285,29175.0
CMT_02717,2025-03-29 12:53:01.653134,ENG_14,14,"MOD_043,MOD_024,MOD_004,MOD_065,MOD_041,MOD_000,MOD_061",1049,166,0.5504722334229541,integration,cleanup,0.22582895850719947,1215,29741.0
CMT_02718,2025-03-29 18:34:39.106188,ENG_14,7,"MOD_053,MOD_015,MOD_031,MOD_074,MOD_005,MOD_016,MOD_069",5,124,0.7497305661820338,main,cleanup,0.22582895850719947,129,28861.0
CMT_02719,2025-03-30 01:26:42.019358,ENG_15,12,"MOD_022,MOD_002,MOD_001,MOD_072,MOD_063",318,126,0.6084126715405149,feature,feature,0.9991103973512719,444,28593.0
CMT_02720,2025-03-30 02:54:55.230970,ENG_04,2,"MOD_068,MOD_015",294,174,0.9911905958103533,main,bugfix,0.9058289095316346,468,28246.0
CMT_02721,2025-03-30 02:55:18.979935,ENG_16,1,MOD_053,274,129,0.6999628908620152,main,infra,0.6007409054297076,403,27597.0
CMT_02722,2025-03-30 07:42:36.600419,ENG_06,11,"MOD_034,MOD_062,MOD_025,MOD_014,MOD_007",275,141,1.0976422131610253,integration,infra,0.8362953885525239,416,27156.0
CMT_02723,2025-03-30 10:32:27.729232,ENG_07,4,"MOD_024,MOD_027",326,50,0.8481025548187472,integration,refactor,0.2715109375833175,376,26247.0
CMT_02724,2025-03-30 11:31:52.804368,ENG_15,8,"MOD_027,MOD_077,MOD_061",654,122,0.8783939328497485,main,refactor,0.9991103973512719,776,26491.0
CMT_02725,2025-03-30 13:01:13.600486,ENG_06,2,MOD_058,632,0,0.4384198984454847,integration,cleanup,0.8362953885525239,632,26495.0
CMT_02726,2025-03-30 15:40:27.980685,ENG_01,1,MOD_027,61,31,0.6112588058458494,main,feature,0.5328423680532683,92,26120.0
CMT_02727,2025-03-30 16:14:10.701767,ENG_14,8,"MOD_012,MOD_072,MOD_053,MOD_020,MOD_052,MOD_067,MOD_028",1147,0,0.771485164903628,main,bugfix,0.22582895850719947,1147,26606.0
CMT_02728,2025-03-30 16:41:29.801988,ENG_13,5,"MOD_003,MOD_049,MOD_045,MOD_042",658,0,0.42154759953219056,integration,refactor,0.20271491706435024,658,26967.0
CMT_02729,2025-03-31 00:01:11.358127,ENG_11,5,"MOD_057,MOD_068,MOD_077",5,49,0.2542509235775603,feature,refactor,0.528134519663745,54,26452.0
CMT_02730,2025-03-31 02:30:59.917308,ENG_02,8,"MOD_073,MOD_039,MOD_055",281,388,0.18994381060236637,main,bugfix,0.7365765035005337,669,26896.0
CMT_02731,2025-03-31 10:22:28.161395,ENG_12,8,"MOD_055,MOD_024,MOD_048,MOD_005,MOD_065,MOD_044,MOD_057",5,0,0.1080856574072534,feature,infra,0.21808135524734812,5,26767.0
CMT_02732,2025-03-31 18:05:21.931235,ENG_03,16,"MOD_042,MOD_052,MOD_061,MOD_070,MOD_063,MOD_049,MOD_012",1217,311,0.5319064641992441,main,cleanup,0.8764773999907662,1528,27849.0
CMT_02733,2025-03-31 19:13:47.984166,ENG_11,7,"MOD_063,MOD_068,MOD_029",317,322,0.7265713692556092,main,feature,0.528134519663745,639,28141.0
CMT_02734,2025-04-01 00:56:57.804089,ENG_10,1,MOD_012,241,129,0.5507247642904681,feature,cleanup,0.6553191135654426,370,27598.0
CMT_02735,2025-04-01 05:45:20.984896,ENG_15,5,"MOD_017,MOD_008",100,0,0.3868801855336347,feature,cleanup,0.9991103973512719,100,27222.0
CMT_02736,2025-04-01 11:16:51.620601,ENG_19,7,"MOD_004,MOD_023,MOD_013",99,227,1.0103103161456493,feature,infra,0.7319258595614149,326,27273.0
CMT_02737,2025-04-01 12:03:01.921401,ENG_03,11,"MOD_077,MOD_032,MOD_012,MOD_007,MOD_049",400,404,0.3283131712807131,main,refactor,0.8764773999907662,804,27578.0
CMT_02738,2025-04-01 13:33:32.451666,ENG_02,16,"MOD_001,MOD_056,MOD_061,MOD_009,MOD_008,MOD_031,MOD_035",480,200,0.4587338173265694,integration,refactor,0.7365765035005337,680,27627.0
CMT_02739,2025-04-01 14:10:19.645116,ENG_11,4,"MOD_014,MOD_044",44,273,1.0321453123811866,feature,refactor,0.528134519663745,317,27234.0
CMT_02740,2025-04-01 19:00:18.710226,ENG_19,3,"MOD_044,MOD_009,MOD_047",30,242,0.6365732056474124,feature,feature,0.7319258595614149,272,27022.0
CMT_02741,2025-04-02 02:53:52.533210,ENG_03,8,"MOD_073,MOD_077,MOD_017",72,249,0.6503760677115399,integration,infra,0.8764773999907662,321,27031.0
CMT_02742,2025-04-02 08:16:25.687895,ENG_09,9,"MOD_025,MOD_039,MOD_019,MOD_066,MOD_003,MOD_037",758,52,1.0090692158410068,feature,feature,0.8375644245395653,810,27547.0
CMT_02743,2025-04-02 13:57:35.620104,ENG_08,7,"MOD_047,MOD_071,MOD_033,MOD_013",574,11,0.826146591295758,feature,infra,0.5883839703461092,585,27256.0
CMT_02744,2025-04-02 21:50:11.669300,ENG_06,8,"MOD_065,MOD_070,MOD_009,MOD_016",250,0,0.7302414833587972,feature,infra,0.8362953885525239,250,27239.0
CMT_02745,2025-04-03 03:15:38.402060,ENG_13,2,MOD_002,222,124,0.6420237863865031,feature,feature,0.20271491706435024,346,26755.0
CMT_02746,2025-04-03 03:34:55.631352,ENG_05,9,"MOD_072,MOD_028,MOD_078,MOD_051,MOD_027,MOD_065",471,246,0.8028768535033252,feature,infra,0.7036908057665808,717,27243.0
CMT_02747,2025-04-03 10:31:05.392657,ENG_09,18,"MOD_070,MOD_052,MOD_048,MOD_073,MOD_000,MOD_055,MOD_015",69,208,0.7878893270844534,main,bugfix,0.8375644245395653,277,26700.0
CMT_02748,2025-04-03 13:26:08.127420,ENG_16,12,"MOD_046,MOD_021,MOD_030,MOD_057,MOD_027,MOD_022,MOD_077",708,531,0.7007420470658952,feature,cleanup,0.6007409054297076,1239,27418.0
CMT_02749,2025-04-03 13:28:13.799720,ENG_07,13,"MOD_029,MOD_068,MOD_065,MOD_067,MOD_008,MOD_015,MOD_000",352,280,0.6418017035639445,integration,refactor,0.2715109375833175,632,27853.0
CMT_02750,2025-04-03 17:31:42.144034,ENG_00,9,"MOD_073,MOD_028,MOD_015,MOD_011,MOD_060",120,0,0.7292398347396926,integration,feature,0.6995523652371193,120,27729.0
CMT_02751,2025-04-04 01:01:28.176059,ENG_17,4,"MOD_025,MOD_068",306,158,0.2535478103637374,main,bugfix,0.31927641031369425,464,27397.0
CMT_02752,2025-04-04 03:04:59.299850,ENG_05,3,"MOD_073,MOD_001",78,20,0.7216531799324639,main,feature,0.7036908057665808,98,26831.0
CMT_02753,2025-04-04 07:00:54.879234,ENG_15,11,"MOD_003,MOD_054,MOD_044,MOD_049,MOD_022,MOD_056",571,0,0.7501364963317096,feature,infra,0.9991103973512719,571,26770.0
CMT_02754,2025-04-04 08:24:19.653602,ENG_15,7,"MOD_077,MOD_038,MOD_028,MOD_007,MOD_072,MOD_053,MOD_042",567,161,0.6668629006801721,integration,bugfix,0.9991103973512719,728,26652.0
CMT_02755,2025-04-04 08:52:01.202546,ENG_10,13,"MOD_069,MOD_046,MOD_051,MOD_041,MOD_038,MOD_011,MOD_040",446,276,0.4961874825944309,main,infra,0.6553191135654426,722,26818.0
CMT_02756,2025-04-04 09:30:40.897011,ENG_01,10,"MOD_076,MOD_064,MOD_074,MOD_072",64,342,0.3996343213008694,integration,cleanup,0.5328423680532683,406,26423.0
CMT_02757,2025-04-04 15:19:38.811103,ENG_19,13,"MOD_040,MOD_035,MOD_009,MOD_045,MOD_017,MOD_065",5,288,0.7190715154194063,main,cleanup,0.7319258595614149,293,26515.0
CMT_02758,2025-04-04 22:14:24.155860,ENG_13,10,"MOD_066,MOD_040,MOD_015,MOD_018,MOD_041",276,66,0.61643157332544,integration,cleanup,0.20271491706435024,342,26221.0
CMT_02759,2025-04-04 23:23:11.162430,ENG_08,2,"MOD_004,MOD_069",162,0,0.7746302180694565,main,bugfix,0.5883839703461092,162,25876.0
CMT_02760,2025-04-05 01:41:34.737183,ENG_17,6,"MOD_004,MOD_001,MOD_015",516,47,0.7573992462083393,main,bugfix,0.31927641031369425,563,25852.0
CMT_02761,2025-04-05 03:15:11.585851,ENG_15,5,"MOD_015,MOD_040,MOD_002,MOD_067",141,0,0.4443454149778196,integration,refactor,0.9991103973512719,141,25648.0
CMT_02762,2025-04-05 03:28:05.032226,ENG_15,6,"MOD_001,MOD_073,MOD_040,MOD_061,MOD_028",5,143,0.6339422320711953,main,refactor,0.9991103973512719,148,25284.0
CMT_02763,2025-04-05 07:53:43.855679,ENG_03,14,"MOD_072,MOD_045,MOD_076,MOD_000,MOD_004,MOD_049",492,495,0.8185776014883861,feature,cleanup,0.8764773999907662,987,25578.0
CMT_02764,2025-04-05 13:29:41.614179,ENG_12,7,"MOD_000,MOD_005,MOD_012",259,201,0.6463190561858102,integration,refactor,0.21808135524734812,460,25013.0
CMT_02765,2025-04-05 18:40:40.485628,ENG_05,7,"MOD_006,MOD_039,MOD_024,MOD_012",969,84,0.7329026053366683,feature,feature,0.7036908057665808,1053,25240.0
CMT_02766,2025-04-05 21:46:56.427790,ENG_01,15,"MOD_018,MOD_057,MOD_044,MOD_071,MOD_033,MOD_028",137,255,0.7032483368731405,integration,cleanup,0.5328423680532683,392,25347.0
CMT_02767,2025-04-06 02:13:20.722873,ENG_06,5,"MOD_054,MOD_027,MOD_031",448,174,0.9359191922084343,feature,infra,0.8362953885525239,622,24754.0
CMT_02768,2025-04-06 02:58:30.782904,ENG_02,1,MOD_042,186,290,0.48031194828353285,main,refactor,0.7365765035005337,476,25101.0
CMT_02769,2025-04-06 04:12:34.730003,ENG_02,1,MOD_022,434,204,0.5980305460672002,integration,feature,0.7365765035005337,638,25295.0
CMT_02770,2025-04-06 11:39:50.415046,ENG_14,4,"MOD_032,MOD_030",301,121,0.42651719820972556,integration,feature,0.22582895850719947,422,25249.0
CMT_02771,2025-04-06 17:45:21.838183,ENG_10,7,"MOD_069,MOD_078,MOD_047,MOD_031,MOD_007,MOD_014,MOD_012",129,412,0.9521804227569377,feature,refactor,0.6553191135654426,541,25387.0
CMT_02772,2025-04-07 01:08:16.724143,ENG_07,8,"MOD_034,MOD_076,MOD_003,MOD_072,MOD_058,MOD_017,MOD_065",1069,154,0.5517206608324613,feature,infra,0.2715109375833175,1223,26194.0
CMT_02773,2025-04-07 08:28:17.116337,ENG_03,13,"MOD_017,MOD_006,MOD_078,MOD_070,MOD_049,MOD_052",269,275,0.6278991751885006,feature,bugfix,0.8764773999907662,544,26362.0
CMT_02774,2025-04-07 13:39:59.623710,ENG_15,3,"MOD_056,MOD_055,MOD_059",598,289,0.6908137262914367,feature,feature,0.9991103973512719,887,26473.0
CMT_02775,2025-04-07 21:05:32.896776,ENG_12,2,"MOD_063,MOD_053",24,106,0.5367399859081609,feature,bugfix,0.21808135524734812,130,25971.0
CMT_02776,2025-04-08 00:25:33.974945,ENG_11,15,"MOD_040,MOD_010,MOD_007,MOD_025,MOD_044,MOD_037",255,15,0.3846792010340961,main,cleanup,0.528134519663745,270,26149.0
CMT_02777,2025-04-08 00:27:18.122795,ENG_03,5,"MOD_067,MOD_014",441,147,0.9552804825262485,feature,bugfix,0.8764773999907662,588,25590.0
CMT_02778,2025-04-08 00:57:20.170931,ENG_02,1,MOD_050,388,187,0.3635785156109529,integration,feature,0.7365765035005337,575,25507.0
CMT_02779,2025-04-08 01:49:53.405911,ENG_02,7,"MOD_057,MOD_063,MOD_020,MOD_013",5,138,0.5360931449898259,main,cleanup,0.7365765035005337,143,25596.0
CMT_02780,2025-04-08 02:35:39.585363,ENG_00,8,"MOD_012,MOD_031,MOD_072,MOD_063,MOD_073,MOD_015",100,0,0.6252782379145919,feature,infra,0.6995523652371193,100,25027.0
CMT_02781,2025-04-08 05:24:28.614219,ENG_19,15,"MOD_067,MOD_011,MOD_036,MOD_034,MOD_031,MOD_019",319,254,0.18582362340050884,main,infra,0.7319258595614149,573,25595.0
CMT_02782,2025-04-08 11:01:05.213464,ENG_07,4,"MOD_074,MOD_047,MOD_051,MOD_079",5,46,0.5985311583149796,integration,bugfix,0.2715109375833175,51,24118.0
CMT_02783,2025-04-08 17:20:35.899094,ENG_13,12,"MOD_046,MOD_016,MOD_056,MOD_030,MOD_061",549,138,0.6053848932752244,main,feature,0.20271491706435024,687,24166.0
CMT_02784,2025-04-08 22:03:54.041395,ENG_19,12,"MOD_047,MOD_020,MOD_024,MOD_048,MOD_022,MOD_050,MOD_059",96,502,0.6219115764338768,main,infra,0.7319258595614149,598,24394.0
CMT_02785,2025-04-08 23:14:11.403222,ENG_18,11,"MOD_036,MOD_037,MOD_032,MOD_068,MOD_075",5,211,0.7869777960074613,feature,bugfix,0.6247044214615365,216,24510.0
CMT_02786,2025-04-09 05:13:10.969364,ENG_06,5,"MOD_071,MOD_019,MOD_053,MOD_031",151,48,0.4362388974855239,feature,cleanup,0.8362953885525239,199,24383.0
CMT_02787,2025-04-09 08:03:29.264635,ENG_09,11,"MOD_040,MOD_035,MOD_071,MOD_020,MOD_030",72,277,0.7158088864947205,main,feature,0.8375644245395653,349,23928.0
CMT_02788,2025-04-09 08:09:43.473077,ENG_09,17,"MOD_057,MOD_009,MOD_011,MOD_037,MOD_063,MOD_051,MOD_052",38,0,0.4530699898986224,main,refactor,0.8375644245395653,38,23286.0
CMT_02789,2025-04-09 10:24:24.425348,ENG_00,9,"MOD_076,MOD_073,MOD_006,MOD_003,MOD_075,MOD_026",794,183,0.7882820845270974,main,feature,0.6995523652371193,977,23946.0
CMT_02790,2025-04-09 13:03:05.721307,ENG_15,12,"MOD_048,MOD_078,MOD_035,MOD_062,MOD_079,MOD_072",471,308,0.15769406238173134,feature,cleanup,0.9991103973512719,779,24453.0
CMT_02791,2025-04-09 15:14:43.992721,ENG_11,5,"MOD_032,MOD_044,MOD_074",5,345,0.5309596567475771,main,refactor,0.528134519663745,350,24482.0
CMT_02792,2025-04-09 21:44:25.853133,ENG_07,1,MOD_038,97,0,0.5870572900460544,integration,refactor,0.2715109375833175,97,23769.0
CMT_02793,2025-04-10 03:49:11.733384,ENG_11,11,"MOD_042,MOD_048,MOD_067,MOD_073",626,99,0.6398339292240386,main,cleanup,0.528134519663745,725,23909.0
CMT_02794,2025-04-10 09:23:03.631860,ENG_14,2,MOD_073,92,0,0.5039094478625382,integration,refactor,0.22582895850719947,92,23751.0
CMT_02795,2025-04-10 10:29:46.978121,ENG_00,7,"MOD_020,MOD_068,MOD_036,MOD_018,MOD_059",5,0,0.8438598190438404,feature,bugfix,0.6995523652371193,5,23410.0
CMT_02796,2025-04-10 16:57:32.594721,ENG_12,10,"MOD_017,MOD_028,MOD_039,MOD_019,MOD_058,MOD_005",153,523,0.4728409250320015,main,bugfix,0.21808135524734812,676,23369.0
CMT_02797,2025-04-10 22:22:35.262417,ENG_17,9,"MOD_016,MOD_011,MOD_074,MOD_006,MOD_052,MOD_036,MOD_015",867,0,0.6573385368391856,main,refactor,0.31927641031369425,867,23959.0
CMT_02798,2025-04-10 23:56:06.587788,ENG_14,2,"MOD_017,MOD_053",385,0,0.6940280656018193,integration,bugfix,0.22582895850719947,385,23105.0
CMT_02799,2025-04-11 05:07:11.692980,ENG_12,2,"MOD_007,MOD_033",428,371,0.686091842993299,main,infra,0.21808135524734812,799,23272.0
CMT_02800,2025-04-11 08:59:16.828241,ENG_01,12,"MOD_013,MOD_056,MOD_017,MOD_053,MOD_062,MOD_001",5,175,0.5450986273869567,feature,feature,0.5328423680532683,180,23332.0
CMT_02801,2025-04-11 12:30:10.110022,ENG_14,6,"MOD_052,MOD_062,MOD_049",126,222,0.6945873629930046,main,bugfix,0.22582895850719947,348,23216.0
CMT_02802,2025-04-11 13:23:59.257130,ENG_15,17,"MOD_019,MOD_033,MOD_002,MOD_053,MOD_043,MOD_036",775,181,0.5442035860676431,integration,cleanup,0.9991103973512719,956,24074.0
CMT_02803,2025-04-11 17:32:46.420274,ENG_09,12,"MOD_049,MOD_009,MOD_072,MOD_053,MOD_063",697,43,0.6383013867997951,feature,cleanup,0.8375644245395653,740,24243.0
CMT_02804,2025-04-11 18:20:44.456372,ENG_11,8,"MOD_034,MOD_074,MOD_044,MOD_062,MOD_010,MOD_064",408,245,0.8982469658048653,feature,refactor,0.528134519663745,653,24168.0
CMT_02805,2025-04-11 19:39:34.953925,ENG_12,1,MOD_016,78,213,0.6108414931454844,integration,cleanup,0.21808135524734812,291,23737.0
CMT_02806,2025-04-11 20:43:12.287776,ENG_02,15,"MOD_016,MOD_074,MOD_002,MOD_059,MOD_079,MOD_028,MOD_057",5,54,0.5170957939772318,main,infra,0.7365765035005337,59,23390.0
CMT_02807,2025-04-12 04:21:10.606213,ENG_05,4,"MOD_032,MOD_071,MOD_046,MOD_037",355,59,0.3616400097885253,main,refactor,0.7036908057665808,414,23511.0
CMT_02808,2025-04-12 06:37:54.709298,ENG_15,2,"MOD_035,MOD_036",328,82,0.41590361345411325,integration,cleanup,0.9991103973512719,410,23579.0
CMT_02809,2025-04-12 09:28:24.593818,ENG_19,11,"MOD_041,MOD_059,MOD_027,MOD_061,MOD_072,MOD_069,MOD_045",344,149,0.5601510386359784,feature,refactor,0.7319258595614149,493,23910.0
CMT_02810,2025-04-12 12:03:00.515279,ENG_05,11,"MOD_024,MOD_071,MOD_051,MOD_055,MOD_008",5,0,0.8256531712267272,feature,bugfix,0.7036908057665808,5,23352.0
CMT_02811,2025-04-12 19:14:10.128100,ENG_08,1,MOD_058,184,225,0.6763597793593457,integration,cleanup,0.5883839703461092,409,23620.0
CMT_02812,2025-04-12 23:44:23.546346,ENG_18,6,"MOD_022,MOD_025,MOD_064,MOD_057",616,149,0.6301893806387762,feature,bugfix,0.6247044214615365,765,24237.0
CMT_02813,2025-04-13 07:05:35.351435,ENG_03,1,MOD_039,101,50,0.5559713304610493,main,refactor,0.8764773999907662,151,23401.0
CMT_02814,2025-04-13 09:29:33.188723,ENG_05,6,"MOD_054,MOD_073,MOD_032,MOD_045,MOD_053",801,230,0.567542257594134,main,cleanup,0.7036908057665808,1031,23972.0
CMT_02815,2025-04-13 10:24:40.427347,ENG_01,9,"MOD_013,MOD_028,MOD_066,MOD_000,MOD_023",159,362,0.7316659918677322,main,cleanup,0.5328423680532683,521,23440.0
CMT_02816,2025-04-13 14:51:39.518785,ENG_04,10,"MOD_019,MOD_000,MOD_010,MOD_046,MOD_009,MOD_065,MOD_027",551,97,0.939364867089558,main,feature,0.9058289095316346,648,23696.0
CMT_02817,2025-04-13 17:37:30.984149,ENG_12,4,"MOD_074,MOD_071,MOD_056",680,175,0.3545074227595197,main,feature,0.21808135524734812,855,23929.0
CMT_02818,2025-04-14 00:02:25.900954,ENG_06,4,"MOD_023,MOD_065,MOD_058",441,50,0.9173211264001064,feature,refactor,0.8362953885525239,491,23944.0
CMT_02819,2025-04-14 07:04:33.295131,ENG_19,7,"MOD_018,MOD_005,MOD_037",365,179,0.3505261962553371,main,refactor,0.7319258595614149,544,23850.0
CMT_02820,2025-04-14 10:51:23.412245,ENG_17,8,"MOD_066,MOD_072,MOD_019",423,12,0.560201836691553,main,cleanup,0.31927641031369425,435,23863.0
CMT_02821,2025-04-14 18:37:38.552139,ENG_17,17,"MOD_020,MOD_048,MOD_043,MOD_006,MOD_068,MOD_009,MOD_076",940,467,0.30847785448202775,integration,feature,0.31927641031369425,1407,24729.0
CMT_02822,2025-04-14 23:03:05.326722,ENG_14,8,"MOD_060,MOD_050,MOD_046,MOD_073",280,56,0.5741947959269962,feature,feature,0.22582895850719947,336,23842.0
CMT_02823,2025-04-15 01:13:07.834052,ENG_14,2,MOD_038,444,94,0.5919114054534953,integration,cleanup,0.22582895850719947,538,23836.0
CMT_02824,2025-04-15 05:07:50.328894,ENG_10,5,"MOD_038,MOD_070",453,307,0.3460033472156158,main,feature,0.6553191135654426,760,23709.0
CMT_02825,2025-04-15 05:25:44.865315,ENG_19,14,"MOD_015,MOD_058,MOD_007,MOD_027,MOD_013",5,165,0.7108650370400388,integration,refactor,0.7319258595614149,170,23749.0
CMT_02826,2025-04-15 11:51:40.098731,ENG_01,13,"MOD_056,MOD_052,MOD_068,MOD_060,MOD_002",434,144,0.626217584704961,main,cleanup,0.5328423680532683,578,24057.0
CMT_02827,2025-04-15 12:40:21.428196,ENG_14,4,"MOD_024,MOD_075,MOD_005",311,188,0.7682578362461114,feature,cleanup,0.22582895850719947,499,23968.0
CMT_02828,2025-04-15 15:08:33.384665,ENG_02,3,"MOD_027,MOD_000",249,76,0.6809097676245788,feature,infra,0.7365765035005337,325,23718.0
CMT_02829,2025-04-15 19:39:54.501219,ENG_06,4,"MOD_052,MOD_046",317,0,0.5602482015092742,main,refactor,0.8362953885525239,317,23892.0
CMT_02830,2025-04-15 20:00:32.184838,ENG_05,1,MOD_059,536,0,0.388277800662134,main,refactor,0.7036908057665808,536,24328.0
CMT_02831,2025-04-15 20:38:36.511534,ENG_12,8,"MOD_015,MOD_008,MOD_026,MOD_071,MOD_053",936,110,0.5845047559989269,feature,refactor,0.21808135524734812,1046,24801.0
CMT_02832,2025-04-16 02:12:44.662633,ENG_15,2,"MOD_010,MOD_041",459,0,0.2723312138015655,feature,refactor,0.9991103973512719,459,25209.0
